"بيانات المنتج","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"No.","النوع ","أسم المنتج","تصنيف المنتج","صورة المنتج","وصف صورة المنتج","نوع المنتج","سعر المنتج","الكمية المتوفرة","الوصف","هل يتطلب شحن؟","رمز المنتج sku","سعر التكلفة","السعر المخفض","تاريخ بداية التخفيض","تاريخ نهاية التخفيض","اقصي كمية لكل عميل","إخفاء خيار تحديد الكمية","اضافة صورة عند الطلب","الوزن","وحدة الوزن","حالة المنتج","الماركة","العنوان الترويجي","تثبيت المنتج","الباركود","السعرات الحرارية","MPN","GTIN","خاضع للضريبة ؟","سبب عدم الخضوع للضريبة","[1] الاسم","[1] النوع","[1] القيمة","[1] الصورة / اللون","[2] الاسم","[2] النوع","[2] القيمة","[2] الصورة / اللون","[3] الاسم","[3] النوع","[3] القيمة","[3] الصورة / اللون","[4] الاسم","[4] النوع","[4] القيمة","[4] الصورة / اللون"
"1803762915","منتج","لعبة سيارات تعليمية","قسم الألعاب","https://cdn.salla.sa/dPllnK/1f68f436-7917-48a4-b0cb-46555be99e1e-1000x1000-vwlz0OJvoRAa6QjzIH3Y949yGecOVulS4xxfPjk2.jpg,https://ae01.alicdn.com/kf/S64f9d5db118f481fa4893d8c059ebfe0u.jpg,https://cdn.salla.sa/dPllnK/cfb6d01e-1747-4cd9-a2c1-0550f4ba5ddb-1000x1000-a07zNj1I5jCrEzZK7TGamroWL82GElkFTG1XATuC.jpg,https://cdn.salla.sa/dPllnK/1b0acb2e-36c4-4c7f-877f-f97563c23d4b-1000x1000-2TUIHFhG1VeyPtvikmoc7Y9evwIfySqFnrZdKRiw.jpg","","منتج جاهز","386.00","196","<p><strong>قطار المسارات الهندسية الكهربائي للأطفال 🚂</strong></p><p><br></p><p><strong>الوصف:</strong></p><p>استعد لرحلة مليئة بالمرح والتعلم مع قطار المسارات الهندسية الكهربائي! هذا القطار الرائع مصمم خصيصًا لتنمية مهارات الأطفال في التفكير المنطقي والهندسي، مع الكثير من المرح والتسلية.</p><p><br></p><p><strong>المميزات التقنية:</strong></p><p>نوع اللعبة: قطار كهربائي هندسي</p><p>آلية التشغيل: حركة بالقصور الذاتي مع وظائف كهربائية ذكية</p><p>الفئة العمرية المناسبة: للأطفال من 3 سنوات فما فوق</p><p>الجنس: مناسب للأولاد والبنات</p><p>المواد: بلاستيك عالي الجودة وآمن للأطفال</p><p>الألوان: متعددة الألوان لجذب انتباه الأطفال</p><p><br></p><p><strong>الوظائف:</strong></p><p>تركيب مسارات هندسية بطريقة تعليمية وممتعة</p><p>تعزيز مهارات التنسيق بين اليد والعين</p><p>تحسين الإبداع والتفكير المنطقي</p><p>تشغيل سهل وآمن: لا حاجة إلى أدوات معقدة أو تركيبات صعبة</p><p><br></p><p><strong>الوزن: </strong></p><p>خفيف وسهل الحمل</p><p><br></p><p><strong>الاستخدام: </strong></p><p>مثالي للاستخدام المنزلي أو كهديّة تعليمية</p><p><br></p><p><strong>ليش راح يحبه طفلك؟</strong></p><p>لأنه يجمع بين التعلم واللعب، ويحفز خيال الأطفال ويمنحهم ساعات من الترفيه المفيد!</p><p><img src=https://ae01.alicdn.com/kf/S0b59370c197f469fb7b93dc4888ede4fY.jpg><img src=https://ae01.alicdn.com/kf/Sdb73d46c6d324d7b8ca637065f38ed56m.jpg><img src=https://ae01.alicdn.com/kf/S2fa6cc77c727438eb440426d8b0d0115C.jpg><img src=https://ae01.alicdn.com/kf/S682dd764ce134c4cb823934ea5e3c39au.jpg><img src=https://ae01.alicdn.com/kf/S8a3218138173483b82204ad76abc6ce20.jpg><img src=https://ae01.alicdn.com/kf/Sf2b25723e92343d2b0370279ac527a615.jpg><img src=https://ae01.alicdn.com/kf/Sc79af3e64be641ab8ac24534df1cb218N.jpg><img src=https://ae01.alicdn.com/kf/Sfb49c41daba2416290826095afd53c76X.jpg><img src=https://ae01.alicdn.com/kf/S7a96da7297274cfbadd6254502fc149cx.jpg><img src=https://ae01.alicdn.com/kf/S581aa3a6afd04079b75838063f4ad9bf9.jpg><img src=https://ae01.alicdn.com/kf/Sa77f8229b4024318b4760eb767c858d7m.jpg><img src=https://ae01.alicdn.com/kf/S8fac19cd99404346bd60eb5475e1312am.jpg></p>","نعم","ADAE1005007570478251","205.21","","","",""," ","لا","0.999","kg","متاح","","","لا","","","","","نعم","","النوع","صورة","","","","","","","","","","","","","",""
"1491861407","خيار","لعبة سيارات تعليمية","","","","","386.00","196","","","12000041336265586","205.21","","","","","","","","","","","","","","","","","","","","","قطعة واحدة","https://ae01.alicdn.com/kf/S76046fd7f0714fab9c84ee9473d4991bR.jpg","","","","","","","","","","","",""
"639525621","منتج","صينية تدفئة كهربائية","قسم الإلكترونيات","https://ae01.alicdn.com/kf/Sa3fea3ff5ece40f9b443a85ed7e01b49z.jpg,https://cdn.salla.sa/dPllnK/be0b0bbe-7def-4575-893f-c01fcca2a82b-1000x1000-AdBfVfRyOY9YQG5e6FGoCHwz7QwI7tvK8818mhHi.jpg,https://cdn.salla.sa/dPllnK/65538ae3-0d50-442b-b683-285cc6e92c99-1000x1000-kNQS9bQklytjtYUWePt5W7i0uHCNbHCOrEG3d2Aj.jpg,https://cdn.salla.sa/dPllnK/37ef21bc-a441-4fe6-aaec-06a520167dc2-1000x1000-uoD5R28lkFh9wxfg1tyHOzfR1YCDlTSzTVyFjYwG.jpg,https://cdn.salla.sa/dPllnK/79ef4e66-767c-40f1-bd97-833659238d75-1000x1000-exjWtLhIj61Hl3iU1a18E42FhsElgwNFIYONk5f1.jpg","","منتج جاهز","386.00","31","<p><strong>صينية تدفئة كهربائية</strong></p><p></p><p><strong>المواصفات:</strong></p><p><br></p><p>الاسم: جهاز تسخين الطعام الكهربائي المحمول القابل للطي</p><p><br></p><p>السطح: سطح تسخين كامل لتوزيع متساوٍ للحرارة 🍲</p><p><br></p><p>التصميم: قابل للطي لسهولة التخزين والنقل 🧳</p><p><br></p><p>التحكم في الحرارة: 3 مستويات حرارة قابلة للتعديل (منخفضة، متوسطة، عالية) 🌡️</p><p><br></p><p>الأبعاد: 50 سم (الطول) × 40 سم (العرض) × 0.5 سم (السماكة) 📏</p><p><br></p><p>الوزن: حوالي 1.5 كجم ⚖️</p><p><br></p><p>المواد: سيليكون عالي الجودة مقاوم للبقع والزيوت 🧼</p><p><br></p><p>الاستهلاك الكهربائي: 0.25 كيلوواط في الساعة ⚡</p><p><br></p><p>ميزات إضافية: إيقاف تلقائي بعد فترة محددة لزيادة الأمان ⏱️</p><p><br></p><p><br></p><p>هذا الجهاز مثالي للحفاظ على دفء الطعام في المناسبات والتجمعات العائلية، ويتميز بسهولة الاستخدام والتخزين، مما يجعله خيارًا ممتازًا للاستخدام اليومي أو أثناء السفر.</p><p><br></p><p><img src=https://ae01.alicdn.com/kf/S08bcfef8b74b41faa51558ce5c342776j.jpg> <img src=https://ae01.alicdn.com/kf/S5c534402181648eeb98b6b03edb2cb53x.jpg> <img src=https://ae01.alicdn.com/kf/S1f3e9db1cea14bcb893b4293a679dea2s.jpg> <img src=https://ae01.alicdn.com/kf/S006990cd29234ef9b3a7aad3771ec633n.jpg> <img src=https://ae01.alicdn.com/kf/S95e10b6bb3d640b8a845703fa371bd40l.jpg> <img src=https://ae01.alicdn.com/kf/S28d980b553f3477eb18168baf9193755r.jpg> <img src=https://ae01.alicdn.com/kf/Se79c63975ab848309404fe1cbaec76dd8.jpg> <img src=https://ae01.alicdn.com/kf/Sc8d5ae461a15415c804c8f6be9dc042d5.jpg> <img src=https://ae01.alicdn.com/kf/S94402474891c4aa193445ea40421d53dd.jpg> <img src=https://ae01.alicdn.com/kf/S12de0a9b64a3429dba5fb77d8eff2ee9o.jpg> <img src=https://ae01.alicdn.com/kf/S073452de13df457bbe39a1f6756fe6e3z.jpg> <img src=https://ae01.alicdn.com/kf/S58a6cd02f3454a198661b450de258d00O.jpg> <img src=https://ae01.alicdn.com/kf/Sdb83c6362aff42a69af929dfe6f4e4bcV.jpg> <img src=https://ae01.alicdn.com/kf/S0dd619bd8e7542e9bee231f8e53f9cfaP.jpg> <img src=https://ae01.alicdn.com/kf/S710469b5561c47edadeb5e6a79c84908Z.jpg> <img src=https://ae01.alicdn.com/kf/S8723269fcd144a3da8b4ff73ed332c53a.jpg> <img src=https://ae01.alicdn.com/kf/Sf67df5d517bc4398bb14eda7ebd78778b.jpg></p>","نعم","ADAE1005007942060848","216.60","","","",""," ","لا","1.6","kg","متاح","","","لا","","","","","نعم","","اللون","صورة","","","نوع القابس","نص","","","","","","","","","",""
"1530555092","خيار","صينية تدفئة كهربائية","","","","","386.00","31","","","12000042952219649","216.60","","","","","","","","","","","","","","","","","","","","","أبيض","https://ae01.alicdn.com/kf/S17eda050b2e04ec084f441bca75f94bcs.jpg","","","EU PLUG","","","","","","","","",""
"889227733","خيار","صينية تدفئة كهربائية","","","","","386.00","","","","12000042952219648","216.60","","","","","","","","","","","","","","","","","","","","","أبيض","https://ae01.alicdn.com/kf/S17eda050b2e04ec084f441bca75f94bcs.jpg","","","US PLUG","","","","","","","","",""
"116238550","خيار","صينية تدفئة كهربائية","","","","","386.00","","","","12000042952219647","216.60","","","","","","","","","","","","","","","","","","","","","أزرق","https://ae01.alicdn.com/kf/S7ce97a387aa449cc95f95e25a7e6c9c0m.jpg","","","EU PLUG","","","","","","","","",""
"1355462615","خيار","صينية تدفئة كهربائية","","","","","386.00","","","","12000042952219646","216.60","","","","","","","","","","","","","","","","","","","","","أزرق","https://ae01.alicdn.com/kf/S7ce97a387aa449cc95f95e25a7e6c9c0m.jpg","","","US PLUG","","","","","","","","",""
"2019350265","منتج","قناع لشد وتبيض البشرة بالفوتون","قسم الإلكترونيات","https://cdn.salla.sa/dPllnK/1e9e65fc-dc4f-4748-8970-3ea10b6568ba-1000x1000-woVhXjWFgLdu25eBCwR4jS0YgSXEY7qJtV6xguKa.jpg,https://cdn.salla.sa/dPllnK/4fad81a0-0141-4aa4-bd89-c020e6715927-1000x1000-slBTkZbxQYuRZgjxmwZ7cV6C0NMRRgHSQNLEl4mF.jpg,https://cdn.salla.sa/dPllnK/6e11685c-11ed-4b17-92b1-34bbfa245bc2-1000x1000-IHr1Jxu6t34GEUe8sX7Ln51fTceiKzcfgITrDTMO.jpg,https://cdn.salla.sa/dPllnK/82705e37-7894-49dc-b024-81ffcf5cad43-1000x1000-jqUdT6THnPxJ6dEp2NJgO0CCIv3DowexFQ41ccUk.jpg,https://cdn.salla.sa/dPllnK/ddd31573-581d-4c0b-abce-0666140b2953-1000x1000-4FPaUS243U4wDDP53931TYOZRpHrkLnuhSDTXe3E.jpg,https://cdn.salla.sa/dPllnK/266ff9c6-81a0-45cb-9194-3dcf7b0a11ae-1000x1000-EZRpMQ9DdahK96rXhm8jfKB2F8MPWxdQDlV35Rkk.jpg","","منتج جاهز","249.99","14","<p><strong>• 7 ألون ليد :</strong>يحتوي القناع على 7 ألوان مختلفة من مصابيح LED التي توفر مجموعة كاملة من العلاج بالضوء ، مما يعزز تجديد شباب البشرة وتنشيطها.</p><p><br></p><p><strong>• جهاز علاج بالفوتون PDT :</strong>يستخدم القناع العلاج بالفوتون PDT ، وهو علاج غير جراحي يستهدف الأمراض الجلدية مثل حب الشباب والوردية والصدفية.</p><p><br></p><p><strong>• شد وتبييض البشرة :</strong>يساعد القناع على شد البشرة وتبييضها ، مما يقلل من ظهور الخطوط الدقيقة والتجاعيد مع إعطاء بشرة أكثر إشراقًا وشبابًا.</p><p><br></p><p><strong>• بطارية قابلة للشحن :</strong>يتم تشغيل القناع بواسطة بطارية قابلة لإعادة الشحن ، مما يجعله مناسبًا للاستخدام في المنزل دون الحاجة إلى أسلاك أو منافذ.</p><p><br></p><p><img src=https://ae01.alicdn.com/kf/S33404fac06064d7bb03dd07c5f47b2d9G.jpg></p><p>الحجم: 23x19.5x14</p><p>الجنس: للجنسين/الرجال/النساء</p><p>مواد:ABSالوزن: 0.48 100</p><p>التعبئة: مربع التعبئة والتغليف الرائعة</p><p>الموسم: الربيع/الصيف/الخريف/الشتاء</p><p><br></p><p><br></p><p><br></p><p><br></p><p>ملاحظة: تم الحصول على البيانات من البيانات التجريبية ، البيانات الحقيقية تخضع للحالة الفعلية.</p><p><br></p><p><br></p><p><br></p><p><img src=https://ae01.alicdn.com/kf/Sf30a2153652f46968f986e100c35907ds.jpg><img src=https://ae01.alicdn.com/kf/S1a5b6062cd284b6787487a354427d45fa.jpg><img src=https://ae01.alicdn.com/kf/Sa9097197becb44f197b8c516992cca22N.jpg><img src=https://ae01.alicdn.com/kf/Sb2c83eca8ad444cc83ec4e25544488a2G.jpg><img src=https://ae01.alicdn.com/kf/S669ba068d23e44dea9f54286f0fb3af7c.jpg><img src=https://ae01.alicdn.com/kf/Sf22836ee6650496991de5e2463ddf5609.jpg><img src=https://ae01.alicdn.com/kf/Sbd3b7d67af8e4fb9af26aedd7d1e044a3.jpg><img src=https://ae01.alicdn.com/kf/Sea4c6973e91040b8a0256ed86346d965j.jpg><img src=https://ae01.alicdn.com/kf/S5ef4655ebcbf47ebbbfafd558ff5df91D.jpg><img src=https://ae01.alicdn.com/kf/S1df3cda8dda74597b21231b878effd8e0.jpg><img src=https://ae01.alicdn.com/kf/Sb1781c989023474099bf01ac0fcf9290F.jpg><img src=https://ae01.alicdn.com/kf/S875633599f744b4aab9126f788248fe2L.jpg><img src=https://ae01.alicdn.com/kf/S036abf1917d54ecc9f3c008219e44b67o.jpg><img src=https://ae01.alicdn.com/kf/S8e0688ca26c04b1f9bcf22594a8922f0s.jpg></p>","نعم","ADAE1005006719446148","80.21","","","",""," ","لا","0.471","kg","متاح","","","لا","","","","","نعم","","اللون","صورة","","","","","","","","","","","","","",""
"1112115254","خيار","قناع لشد وتبيض البشرة بالفوتون","","","","","249.99","14","","","12000038086043639","80.21","","","","","","","","","","","","","","","","","","","","","أبيض","https://cdn.salla.sa/dPllnK/135d652b-c288-4029-b4c8-d524ef150c7c-1000x998.046875-VKkoDMZhBEI6hxEh1LjlNr8jIakuknjA52QM2lEu.jpg","","","","","","","","","","","",""
"187031233","منتج","ساعة حائط LED مع تحكم عن بعد","قسم الساعات الذكية","https://cdn.salla.sa/dPllnK/319ed6c9-d6cd-499e-a2ad-0a9e0c1e2a37-1000x1000-3jfmqb32MvAn7M1dNnZ9Zk2bG6rzvU5cupFxqsv7.jpg,https://cdn.salla.sa/dPllnK/523532ff-1afc-41ab-850a-aba9d9b57e4b-1000x1000-524YCLd0l7AAstKfe43gR7zPCmHqKxCWiMWy0O1q.jpg,https://cdn.salla.sa/dPllnK/e9a81af9-fa80-4dc9-bac7-dac407db623d-1000x1000-oPRYuvVtDIPlcKU6aZqD4r3lmj4RgbxyPUBbLsP5.jpg,https://cdn.salla.sa/dPllnK/beac0d8f-81b7-487f-87bb-893f7eaec13a-1000x1000-yHybI90XWO8txEfM0oMA3E5v5uW88grAVuIbADeJ.jpg","","منتج جاهز","297.00","41","<p><strong>ساعة حائط LED مع تحكم عن بعد</strong></p><p><strong>وظيفة</strong></p><p>1. يتم عرض الوقت 、 يوم من الأسبوع 、 درجة الحرارة 、 الرطوبة والتاريخ على نفس الشاشة</p><p>2. إنذار مزدوج</p><p>تعيين 2 إنذارات لمختلف تتطلب.</p><p>دعم لضبط حلقات التنبيه من:</p><p>رقم 5: من يوم الاثنين إلى يوم الجمعة</p><p>رقم 6: من يوم الاثنين إلى يوم السبت</p><p>رقم 7: كل يوم</p><p>فاتح/24 ساعة التبديل و ℃/℉ التبديل</p><p>4. تعديل السطوع اليدوي التلقائي و 10 مستويات</p><p>ويدل على عكس الضوء التلقائي</p><p>ويدل ، على تعديل السطوع اليدوي من 10 مستويات</p><p>5. وظيفة الذاكرة انقطاع التيار الكهربائي</p><p>يجب أن يتم توصيله ، ولا يمكن تشغيله بواسطة بطارية 2 xaaaa (غير مدرجة).</p><p>بعد تثبيت بطارية 2xAAA (غير مدرجة) ، لا حاجة لضبط الوقت عند إيقاف التشغيل.</p><p>6. وظيفة مكافحة الإزعاج</p><p>اضغط على زر أحمر لإيقاف تشغيل الشاشة ، وقت الذاكرة إذا تم استخدام المكونات.</p><p>7. دست</p><p>لا حاجة لضبط الوقت إذا تم تنفيذ التوقيت الصيفي</p><p>8. وظيفة التوقيت والعد التنازلي</p><p>الحد الأقصى للوقت هو 99 دقيقة و 99 ثانية</p><p>9. جهاز التحكم عن بعد</p><p>سهل الإعداد</p><p><strong>عرض المنتج</strong></p><p>الحجم: * من فضلك * 3*10 * * بوصة</p><p>طول كابل USB: من من من من ؟ ؟ ؟/بوصة</p><p><br></p><p>المدخلات: العاصمة 5V 1A (خرج العاصمة 5V 1A المكونات غير المدرجة)</p><p>الحزمة:</p><p>ساعة حائط رقمية للتحكم عن بعد 1xRemote</p><p>1 × ، كابل USB</p><p>1xInstruction</p><p>ملاحظة 1: خذ الفلم الواقي على شاشة الساعة ، سيكون أكثر إشراقًا.</p><p>ملاحظة 2: يجب أن يتم التوصيل في الاستخدام ، لا يمكن تشغيله بواسطة بطارية 2xAAA (غير مدرجة)</p><p>عند إيقاف التشغيل ، لا حاجة إلى الوقت بعد تثبيت بطارية 2 xaaaa (غير مدرجة)</p><p><img src=https://ae01.alicdn.com/kf/S6649456b5af6428f8f61ec75545824e5K.jpg> <img src=https://ae01.alicdn.com/kf/Sb6ddadda9b6e49169c22e280e3bcca13b.jpg> <img src=https://ae01.alicdn.com/kf/S781da1e50a55410caf912990b04eb63bb.jpg> <img src=https://ae01.alicdn.com/kf/Sa93bb58aa98c45fc996413e6168b84f6S.jpg> <img src=https://ae01.alicdn.com/kf/Sc2c5b5958d5745bdabebdb02731590fdZ.jpg> <img src=https://ae01.alicdn.com/kf/S66fc126ade1e460683029a337042e962i.jpg> <img src=https://ae01.alicdn.com/kf/S8ee3d191c1c346fe97fd81a8ba913f0aS.jpg> <img src=https://ae01.alicdn.com/kf/S28ddab22a2e041a69a80012225c99aaa0.jpg> <img src=https://ae01.alicdn.com/kf/Sebafcfe783614db98d8952e64f9ecc05D.jpg> <img src=https://ae01.alicdn.com/kf/S06fdac92e2c5483697f09ec80e5456a92.jpg></p><p><img src=https://ae01.alicdn.com/kf/S2143609973f445158dbb26580338ab70t.jpg> <img src=https://ae01.alicdn.com/kf/S0a7cc8dfc7074978a5c221a5d167688f6.jpg> <img src=https://ae01.alicdn.com/kf/S466e9fbb30614267845d4ee8c9505badM.jpg> <img src=https://ae01.alicdn.com/kf/Sa8a3ea8002dd43d38429b8af4a3d555aR.jpg> <img src=https://ae01.alicdn.com/kf/Sa7e16c53cbb14592bc4d6575c0f44c8cD.jpg> <img src=https://ae01.alicdn.com/kf/Se5368e00ccc64e3695f3ac974a590388D.jpg> <img src=https://ae01.alicdn.com/kf/S93e28a61e3884a09a8d3b0399230c4a54.jpg> <img src=https://ae01.alicdn.com/kf/S744b2a544e584089bcfa719b8bbe03efi.jpg></p>","نعم","ADAE1005007242887208","127.65","","","",""," ","لا","0.632","kg","متاح","","","لا","","","","","نعم","","اللون","صورة","","","الحجم","نص","","","","","","","","","",""
"753287437","خيار","ساعة حائط LED مع تحكم عن بعد","","","","","297.00","13","","","12000039950762501","127.65","","","","","","","","","","","","","","","","","","","","","برتقالي","https://ae01.alicdn.com/kf/S781da1e50a55410caf912990b04eb63bb.jpg","","","10 بوصات","","","","","","","","",""
"2126733326","خيار","ساعة حائط LED مع تحكم عن بعد","","","","","290.81","5","","","12000039950762500","121.46","","","","","","","","","","","","","","","","","","","","","أخضر","https://cdn.salla.sa/dPllnK/3f8bcc37-2e30-4ed0-a697-b49f38068574-1000x1000-zfkH7zp2iLqXyIrU4nRMaBJb4Ex1Mr9bxeuu9lAA.jpg","","","10 بوصات","","","","","","","","",""
"1219071759","خيار","ساعة حائط LED مع تحكم عن بعد","","","","","297.12","5","","","12000039950762497","127.77","","","","","","","","","","","","","","","","","","","","","أزرق","https://ae01.alicdn.com/kf/Sc2c5b5958d5745bdabebdb02731590fdZ.jpg","","","10 بوصات","","","","","","","","",""
"443985416","خيار","ساعة حائط LED مع تحكم عن بعد","","","","","296.80","9","","","12000039950762499","127.45","","","","","","","","","","","","","","","","","","","","","متعدد الألوان","https://ae01.alicdn.com/kf/S8ee3d191c1c346fe97fd81a8ba913f0aS.jpg","","","10 بوصات","","","","","","","","",""
